position COMBINED_rate(cM/Mb) Genetic_Map(cM)
16507 0 16507
16508 0 16508
16509 0 16509
16511 0 16511
16512 0 16512
16514 0 16514
16516 0 16516
16517 0 16517
16518 0 16518
16519 0 16519
16520 0 16520
16523 0 16523
16524 0 16524
16525 0 16525
16526 0 16526
16527 0 16527
16528 0 16528
16531 0 16531
16533 0 16533
16534 0 16534
16535 0 16535
16539 0 16539
16540 0 16540
16541 0 16541
16542 0 16542
16543 0 16543
16544 0 16544
16545 0 16545
16546 0 16546
16548 0 16548
16549 0 16549
16550 0 16550
16555 0 16555
16556 0 16556
16558 0 16558
16559 0 16559
16561 0 16561
16562 0 16562
16563 0 16563
16566 0 16566
16568 0 16568
16569 0 16569
